Sol,Hour,Temperature
544,18,35.0
544,19,31.967398539727085
544,20,23.07626093681506
544,21,8.932503525602733
544,22,-9.500000000000007
544,23,-30.96510498587563
545,0,-54.000000000000014
545,1,-77.03489501412437
545,2,-98.5
545,3,-116.93250352560273
545,4,-131.07626093681506
545,5,-139.96739853972707
545,6,-143.0
545,7,-139.96739853972707
545,8,-131.07626093681503
545,9,-116.93250352560273
545,10,-98.5
545,11,-77.03489501412434
545,12,-54.0
545,13,-30.965104985875655
545,14,-9.500000000000007
545,15,8.932503525602726
545,16,23.076260936815032
545,17,31.967398539727085
545,18,35.0
545,19,31.967398539727085
545,20,23.07626093681506
545,21,8.932503525602733
545,22,-9.500000000000007
545,23,-30.96510498587563
546,0,-54.000000000000014
546,1,-77.03489501412437
546,2,-98.5
546,3,-116.93250352560273
546,4,-131.07626093681506
546,5,-139.96739853972707
546,6,-143.0
546,7,-139.96739853972707
546,8,-131.07626093681503
546,9,-116.93250352560273
546,10,-98.5
546,11,-77.03489501412434
546,12,-54.0
546,13,-30.965104985875655
546,14,-9.500000000000007
546,15,8.932503525602726
546,16,23.076260936815032
546,17,31.967398539727085
546,18,35.0
546,19,31.967398539727085
546,20,23.07626093681506
546,21,8.932503525602733
546,22,-9.500000000000007
546,23,-30.96510498587563
547,0,-54.000000000000014
547,1,-77.03489501412437
547,2,-98.5
547,3,-116.93250352560273
547,4,-131.07626093681506
547,5,-139.96739853972707
547,6,-143.0
547,7,-139.96739853972707
547,8,-131.07626093681503
547,9,-116.93250352560273
547,10,-98.5
547,11,-77.03489501412434
547,12,-54.0
547,13,-30.965104985875655
547,14,-9.500000000000007
547,15,8.932503525602726
547,16,23.076260936815032
547,17,31.967398539727085
547,18,35.0
547,19,31.967398539727085
547,20,23.07626093681506
547,21,8.932503525602733
547,22,-9.500000000000007
547,23,-30.96510498587563
548,0,-54.000000000000014
548,1,-77.03489501412437
548,2,-98.5
548,3,-116.93250352560273
548,4,-131.07626093681506
548,5,-139.96739853972707
548,6,-143.0
548,7,-139.96739853972707
548,8,-131.07626093681503
548,9,-116.93250352560273
548,10,-98.5
548,11,-77.03489501412434
548,12,-54.0
548,13,-30.965104985875655
548,14,-9.500000000000007
548,15,8.932503525602726
548,16,23.076260936815032
548,17,31.967398539727085
548,18,35.0
548,19,31.967398539727085
548,20,23.07626093681506
548,21,8.932503525602733
548,22,-9.500000000000007
548,23,-30.96510498587563
549,0,-54.000000000000014
549,1,-77.03489501412437
549,2,-98.5
549,3,-116.93250352560273
549,4,-131.07626093681506
549,5,-139.96739853972707
549,6,-143.0
549,7,-139.96739853972707
549,8,-131.07626093681503
549,9,-116.93250352560273
549,10,-98.5
549,11,-77.03489501412434
549,12,-54.0
549,13,-30.965104985875655
549,14,-9.500000000000007
549,15,8.932503525602726
549,16,23.076260936815032
549,17,31.967398539727085
549,18,35.0
549,19,31.967398539727085
549,20,23.07626093681506
549,21,8.932503525602733
549,22,-9.500000000000007
549,23,-30.96510498587563
550,0,-54.000000000000014
550,1,-77.03489501412437
550,2,-98.5
550,3,-116.93250352560273
550,4,-131.07626093681506
550,5,-139.96739853972707
550,6,-143.0
550,7,-139.96739853972707
550,8,-131.07626093681503
550,9,-116.93250352560273
550,10,-98.5
550,11,-77.03489501412434
550,12,-54.0
550,13,-30.965104985875655
550,14,-9.500000000000007
550,15,8.932503525602726
550,16,23.076260936815032
550,17,31.967398539727085
550,18,35.0
550,19,31.967398539727085
550,20,23.07626093681506
550,21,8.932503525602733
550,22,-9.500000000000007
550,23,-30.96510498587563
551,0,-54.000000000000014
551,1,-77.03489501412437
551,2,-98.5
551,3,-116.93250352560273
551,4,-131.07626093681506
551,5,-139.96739853972707
551,6,-143.0
551,7,-139.96739853972707
551,8,-131.07626093681503
551,9,-116.93250352560273
551,10,-98.5
551,11,-77.03489501412434
551,12,-54.0
551,13,-30.965104985875655
551,14,-9.500000000000007
551,15,8.932503525602726
551,16,23.076260936815032
551,17,31.967398539727085
551,18,35.0
551,19,31.967398539727085
551,20,23.07626093681506
551,21,8.932503525602733
551,22,-9.500000000000007
551,23,-30.96510498587563
552,0,-54.000000000000014
552,1,-77.03489501412437
552,2,-98.5
552,3,-116.93250352560273
552,4,-131.07626093681506
552,5,-139.96739853972707
552,6,-143.0
552,7,-139.96739853972707
552,8,-131.07626093681503
552,9,-116.93250352560273
552,10,-98.5
552,11,-77.03489501412434
552,12,-54.0
552,13,-30.965104985875655
552,14,-9.500000000000007
552,15,8.932503525602726
552,16,23.076260936815032
552,17,31.967398539727085
552,18,35.0
552,19,31.967398539727085
552,20,23.07626093681506
552,21,8.932503525602733
552,22,-9.500000000000007
552,23,-30.96510498587563
553,0,-54.000000000000014
553,1,-77.03489501412437
553,2,-98.5
553,3,-116.93250352560273
553,4,-131.07626093681506
553,5,-139.96739853972707
553,6,-143.0
553,7,-139.96739853972707
553,8,-131.07626093681503
553,9,-116.93250352560273
553,10,-98.5
553,11,-77.03489501412434
553,12,-54.0
553,13,-30.965104985875655
553,14,-9.500000000000007
553,15,8.932503525602726
553,16,23.076260936815032
553,17,31.967398539727085
553,18,35.0
553,19,31.967398539727085
553,20,23.07626093681506
553,21,8.932503525602733
553,22,-9.500000000000007
553,23,-30.96510498587563
554,0,-54.000000000000014
554,1,-77.03489501412437
554,2,-98.5
554,3,-116.93250352560273
554,4,-131.07626093681506
554,5,-139.96739853972707
554,6,-143.0
554,7,-139.96739853972707
554,8,-131.07626093681503
554,9,-116.93250352560273
554,10,-98.5
554,11,-77.03489501412434
554,12,-54.0
554,13,-30.965104985875655
554,14,-9.500000000000007
554,15,8.932503525602726
554,16,23.076260936815032
554,17,31.967398539727085
554,18,35.0
554,19,31.967398539727085
554,20,23.07626093681506
554,21,8.932503525602733
554,22,-9.500000000000007
554,23,-30.96510498587563
555,0,-54.000000000000014
555,1,-77.03489501412437
555,2,-98.5
555,3,-116.93250352560273
555,4,-131.07626093681506
555,5,-139.96739853972707
555,6,-143.0
555,7,-139.96739853972707
555,8,-131.07626093681503
555,9,-116.93250352560273
555,10,-98.5
555,11,-77.03489501412434
555,12,-54.0
555,13,-30.965104985875655
555,14,-9.500000000000007
555,15,8.932503525602726
555,16,23.076260936815032
555,17,31.967398539727085
555,18,35.0
555,19,31.967398539727085
555,20,23.07626093681506
555,21,8.932503525602733
555,22,-9.500000000000007
555,23,-30.96510498587563
556,0,-54.000000000000014
556,1,-77.03489501412437
556,2,-98.5
556,3,-116.93250352560273
556,4,-131.07626093681506
556,5,-139.96739853972707
556,6,-143.0
556,7,-139.96739853972707
556,8,-131.07626093681503
556,9,-116.93250352560273
556,10,-98.5
556,11,-77.03489501412434
556,12,-54.0
556,13,-30.965104985875655
556,14,-9.500000000000007
556,15,8.932503525602726
556,16,23.076260936815032
556,17,31.967398539727085
556,18,35.0
556,19,31.967398539727085
556,20,23.07626093681506
556,21,8.932503525602733
556,22,-9.500000000000007
556,23,-30.96510498587563
557,0,-54.000000000000014
557,1,-77.03489501412437
557,2,-98.5
557,3,-116.93250352560273
557,4,-131.07626093681506
557,5,-139.96739853972707
557,6,-143.0
557,7,-139.96739853972707
557,8,-131.07626093681503
557,9,-116.93250352560273
557,10,-98.5
557,11,-77.03489501412434
557,12,-54.0
557,13,-30.965104985875655
557,14,-9.500000000000007
557,15,8.932503525602726
557,16,23.076260936815032
557,17,31.967398539727085
557,18,35.0
557,19,31.967398539727085
557,20,23.07626093681506
557,21,8.932503525602733
557,22,-9.500000000000007
557,23,-30.96510498587563
558,0,-54.000000000000014
558,1,-77.03489501412437
558,2,-98.5
558,3,-116.93250352560273
558,4,-131.07626093681506
558,5,-139.96739853972707
558,6,-143.0
558,7,-139.96739853972707
558,8,-131.07626093681503
558,9,-116.93250352560273
558,10,-98.5
558,11,-77.03489501412434
558,12,-54.0
558,13,-30.965104985875655
558,14,-9.500000000000007
558,15,8.932503525602726
558,16,23.076260936815032
558,17,31.967398539727085
558,18,35.0
558,19,31.967398539727085
558,20,23.07626093681506
558,21,8.932503525602733
558,22,-9.500000000000007
558,23,-30.96510498587563
559,0,-54.000000000000014
559,1,-77.03489501412437
559,2,-98.5
559,3,-116.93250352560273
559,4,-131.07626093681506
559,5,-139.96739853972707
559,6,-143.0
559,7,-139.96739853972707
559,8,-131.07626093681503
559,9,-116.93250352560273
559,10,-98.5
559,11,-77.03489501412434
559,12,-54.0
559,13,-30.965104985875655
559,14,-9.500000000000007
559,15,8.932503525602726
559,16,23.076260936815032
559,17,31.967398539727085
559,18,35.0
559,19,31.967398539727085
559,20,23.07626093681506
559,21,8.932503525602733
559,22,-9.500000000000007
559,23,-30.96510498587563
560,0,-54.000000000000014
560,1,-77.03489501412437
560,2,-98.5
560,3,-116.93250352560273
560,4,-131.07626093681506
560,5,-139.96739853972707
560,6,-143.0
560,7,-139.96739853972707
560,8,-131.07626093681503
560,9,-116.93250352560273
560,10,-98.5
560,11,-77.03489501412434
560,12,-54.0
560,13,-30.965104985875655
560,14,-9.500000000000007
560,15,8.932503525602726
560,16,23.076260936815032
560,17,31.967398539727085
560,18,35.0
560,19,31.967398539727085
560,20,23.07626093681506
560,21,8.932503525602733
560,22,-9.500000000000007
560,23,-30.96510498587563
561,0,-54.000000000000014
561,1,-77.03489501412437
561,2,-98.5
561,3,-116.93250352560273
561,4,-131.07626093681506
561,5,-139.96739853972707
561,6,-143.0
561,7,-139.96739853972707
561,8,-131.07626093681503
561,9,-116.93250352560273
561,10,-98.5
561,11,-77.03489501412434
561,12,-54.0
561,13,-30.965104985875655
561,14,-9.500000000000007
561,15,8.932503525602726
561,16,23.076260936815032
561,17,31.967398539727085
561,18,35.0
561,19,31.967398539727085
561,20,23.07626093681506
561,21,8.932503525602733
561,22,-9.500000000000007
561,23,-30.96510498587563
562,0,-54.000000000000014
562,1,-77.03489501412437
562,2,-98.5
562,3,-116.93250352560273
562,4,-131.07626093681506
562,5,-139.96739853972707
562,6,-143.0
562,7,-139.96739853972707
562,8,-131.07626093681503
562,9,-116.93250352560273
562,10,-98.5
562,11,-77.03489501412434
562,12,-54.0
562,13,-30.965104985875655
562,14,-9.500000000000007
562,15,8.932503525602726
562,16,23.076260936815032
562,17,31.967398539727085
562,18,35.0
562,19,31.967398539727085
562,20,23.07626093681506
562,21,8.932503525602733
562,22,-9.500000000000007
562,23,-30.96510498587563
563,0,-54.000000000000014
563,1,-77.03489501412437
563,2,-98.5
563,3,-116.93250352560273
563,4,-131.07626093681506
563,5,-139.96739853972707
563,6,-143.0
563,7,-139.96739853972707
563,8,-131.07626093681503
563,9,-116.93250352560273
563,10,-98.5
563,11,-77.03489501412434
563,12,-54.0
563,13,-30.965104985875655
563,14,-9.500000000000007
563,15,8.932503525602726
563,16,23.076260936815032
563,17,31.967398539727085
563,18,35.0
563,19,31.967398539727085
563,20,23.07626093681506
563,21,8.932503525602733
563,22,-9.500000000000007
563,23,-30.96510498587563
564,0,-54.000000000000014
564,1,-77.03489501412437
564,2,-98.5
564,3,-116.93250352560273
564,4,-131.07626093681506
564,5,-139.96739853972707
564,6,-143.0
564,7,-139.96739853972707
564,8,-131.07626093681503
564,9,-116.93250352560273
564,10,-98.5
564,11,-77.03489501412434
564,12,-54.0
564,13,-30.965104985875655
564,14,-9.500000000000007
564,15,8.932503525602726
564,16,23.076260936815032
564,17,31.967398539727085
564,18,35.0
564,19,31.967398539727085
564,20,23.07626093681506
564,21,8.932503525602733
564,22,-9.500000000000007
564,23,-30.96510498587563
565,0,-54.000000000000014
565,1,-77.03489501412437
565,2,-98.5
565,3,-116.93250352560273
565,4,-131.07626093681506
565,5,-139.96739853972707
565,6,-143.0
565,7,-139.96739853972707
565,8,-131.07626093681503
565,9,-116.93250352560273
565,10,-98.5
565,11,-77.03489501412434
565,12,-54.0
565,13,-30.965104985875655
565,14,-9.500000000000007
565,15,8.932503525602726
565,16,23.076260936815032
565,17,31.967398539727085
565,18,35.0
565,19,31.967398539727085
565,20,23.07626093681506
565,21,8.932503525602733
565,22,-9.500000000000007
565,23,-30.96510498587563
566,0,-54.000000000000014
566,1,-77.03489501412437
566,2,-98.5
566,3,-116.93250352560273
566,4,-131.07626093681506
566,5,-139.96739853972707
566,6,-143.0
566,7,-139.96739853972707
566,8,-131.07626093681503
566,9,-116.93250352560273
566,10,-98.5
566,11,-77.03489501412434
566,12,-54.0
566,13,-30.965104985875655
566,14,-9.500000000000007
566,15,8.932503525602726
566,16,23.076260936815032
566,17,31.967398539727085
566,18,35.0
566,19,31.967398539727085
566,20,23.07626093681506
566,21,8.932503525602733
566,22,-9.500000000000007
566,23,-30.96510498587563
567,0,-54.000000000000014
567,1,-77.03489501412437
567,2,-98.5
567,3,-116.93250352560273
567,4,-131.07626093681506
567,5,-139.96739853972707
567,6,-143.0
567,7,-139.96739853972707
567,8,-131.07626093681503
567,9,-116.93250352560273
567,10,-98.5
567,11,-77.03489501412434
567,12,-54.0
567,13,-30.965104985875655
567,14,-9.500000000000007
567,15,8.932503525602726
567,16,23.076260936815032
567,17,31.967398539727085
567,18,35.0
567,19,31.967398539727085
567,20,23.07626093681506
567,21,8.932503525602733
567,22,-9.500000000000007
567,23,-30.96510498587563
568,0,-54.000000000000014
568,1,-77.03489501412437
568,2,-98.5
568,3,-116.93250352560273
568,4,-131.07626093681506
568,5,-139.96739853972707
568,6,-143.0
568,7,-139.96739853972707
568,8,-131.07626093681503
568,9,-116.93250352560273
568,10,-98.5
568,11,-77.03489501412434
568,12,-54.0
568,13,-30.965104985875655
568,14,-9.500000000000007
568,15,8.932503525602726
568,16,23.076260936815032
568,17,31.967398539727085
568,18,35.0
568,19,31.967398539727085
568,20,23.07626093681506
568,21,8.932503525602733
568,22,-9.500000000000007
568,23,-30.96510498587563
569,0,-54.000000000000014
569,1,-77.03489501412437
569,2,-98.5
569,3,-116.93250352560273
569,4,-131.07626093681506
569,5,-139.96739853972707
569,6,-143.0
569,7,-139.96739853972707
569,8,-131.07626093681503
569,9,-116.93250352560273
569,10,-98.5
569,11,-77.03489501412434
569,12,-54.0
569,13,-30.965104985875655
569,14,-9.500000000000007
569,15,8.932503525602726
569,16,23.076260936815032
569,17,31.967398539727085
569,18,35.0
569,19,31.967398539727085
569,20,23.07626093681506
569,21,8.932503525602733
569,22,-9.500000000000007
569,23,-30.96510498587563
570,0,-54.000000000000014
570,1,-77.03489501412437
570,2,-98.5
570,3,-116.93250352560273
570,4,-131.07626093681506
570,5,-139.96739853972707
570,6,-143.0
570,7,-139.96739853972707
570,8,-131.07626093681503
570,9,-116.93250352560273
570,10,-98.5
570,11,-77.03489501412434
570,12,-54.0
570,13,-30.965104985875655
570,14,-9.500000000000007
570,15,8.932503525602726
570,16,23.076260936815032
570,17,31.967398539727085
570,18,35.0
570,19,31.967398539727085
570,20,23.07626093681506
570,21,8.932503525602733
570,22,-9.500000000000007
570,23,-30.96510498587563
571,0,-54.000000000000014
571,1,-77.03489501412437
571,2,-98.5
571,3,-116.93250352560273
571,4,-131.07626093681506
571,5,-139.96739853972707
571,6,-143.0
571,7,-139.96739853972707
571,8,-131.07626093681503
571,9,-116.93250352560273
571,10,-98.5
571,11,-77.03489501412434
571,12,-54.0
571,13,-30.965104985875655
571,14,-9.500000000000007
571,15,8.932503525602726
571,16,23.076260936815032
571,17,31.967398539727085
571,18,35.0
571,19,31.967398539727085
571,20,23.07626093681506
571,21,8.932503525602733
571,22,-9.500000000000007
571,23,-30.96510498587563
572,0,-54.000000000000014
572,1,-77.03489501412437
572,2,-98.5
572,3,-116.93250352560273
572,4,-131.07626093681506
572,5,-139.96739853972707
572,6,-143.0
572,7,-139.96739853972707
572,8,-131.07626093681503
572,9,-116.93250352560273
572,10,-98.5
572,11,-77.03489501412434
572,12,-54.0
572,13,-30.965104985875655
572,14,-9.500000000000007
572,15,8.932503525602726
572,16,23.076260936815032
572,17,31.967398539727085
572,18,35.0
572,19,31.967398539727085
572,20,23.07626093681506
572,21,8.932503525602733
572,22,-9.500000000000007
572,23,-30.96510498587563
573,0,-54.000000000000014
573,1,-77.03489501412437
573,2,-98.5
573,3,-116.93250352560273
573,4,-131.07626093681506
573,5,-139.96739853972707
573,6,-143.0
573,7,-139.96739853972707
573,8,-131.07626093681503
573,9,-116.93250352560273
573,10,-98.5
573,11,-77.03489501412434
573,12,-54.0
573,13,-30.965104985875655
573,14,-9.500000000000007
573,15,8.932503525602726
573,16,23.076260936815032
573,17,31.967398539727085
573,18,35.0
573,19,31.967398539727085
573,20,23.07626093681506
573,21,8.932503525602733
573,22,-9.500000000000007
573,23,-30.96510498587563
574,0,-54.000000000000014
574,1,-77.03489501412437
574,2,-98.5
574,3,-116.93250352560273
574,4,-131.07626093681506
574,5,-139.96739853972707
574,6,-143.0
574,7,-139.96739853972707
574,8,-131.07626093681503
574,9,-116.93250352560273
574,10,-98.5
574,11,-77.03489501412434
574,12,-54.0
574,13,-30.965104985875655
574,14,-9.500000000000007
574,15,8.932503525602726
574,16,23.076260936815032
574,17,31.967398539727085
574,18,35.0
574,19,31.967398539727085
574,20,23.07626093681506
574,21,8.932503525602733
574,22,-9.500000000000007
574,23,-30.96510498587563
575,0,-54.000000000000014
575,1,-77.03489501412437
575,2,-98.5
575,3,-116.93250352560273
575,4,-131.07626093681506
575,5,-139.96739853972707
575,6,-143.0
575,7,-139.96739853972707
575,8,-131.07626093681503
575,9,-116.93250352560273
575,10,-98.5
575,11,-77.03489501412434
575,12,-54.0
575,13,-30.965104985875655
575,14,-9.500000000000007
575,15,8.932503525602726
575,16,23.076260936815032
575,17,31.967398539727085
575,18,35.0
575,19,31.967398539727085
575,20,23.07626093681506
575,21,8.932503525602733
575,22,-9.500000000000007
575,23,-30.96510498587563
576,0,-54.000000000000014
576,1,-77.03489501412437
576,2,-98.5
576,3,-116.93250352560273
576,4,-131.07626093681506
576,5,-139.96739853972707
576,6,-143.0
576,7,-139.96739853972707
576,8,-131.07626093681503
576,9,-116.93250352560273
576,10,-98.5
576,11,-77.03489501412434
576,12,-54.0
576,13,-30.965104985875655
576,14,-9.500000000000007
576,15,8.932503525602726
576,16,23.076260936815032
576,17,31.967398539727085
576,18,35.0
576,19,31.967398539727085
576,20,23.07626093681506
576,21,8.932503525602733
576,22,-9.500000000000007
576,23,-30.96510498587563
577,0,-54.000000000000014
577,1,-77.03489501412437
577,2,-98.5
577,3,-116.93250352560273
577,4,-131.07626093681506
577,5,-139.96739853972707
577,6,-143.0
577,7,-139.96739853972707
577,8,-131.07626093681503
577,9,-116.93250352560273
577,10,-98.5
577,11,-77.03489501412434
577,12,-54.0
577,13,-30.965104985875655
577,14,-9.500000000000007
577,15,8.932503525602726
577,16,23.076260936815032
577,17,31.967398539727085
577,18,35.0
577,19,31.967398539727085
577,20,23.07626093681506
577,21,8.932503525602733
577,22,-9.500000000000007
577,23,-30.96510498587563
578,0,-54.000000000000014
578,1,-77.03489501412437
578,2,-98.5
578,3,-116.93250352560273
578,4,-131.07626093681506
578,5,-139.96739853972707
578,6,-143.0
578,7,-139.96739853972707
578,8,-131.07626093681503
578,9,-116.93250352560273
578,10,-98.5
578,11,-77.03489501412434
578,12,-54.0
578,13,-30.965104985875655
578,14,-9.500000000000007
578,15,8.932503525602726
578,16,23.076260936815032
578,17,31.967398539727085
578,18,35.0
578,19,31.967398539727085
578,20,23.07626093681506
578,21,8.932503525602733
578,22,-9.500000000000007
578,23,-30.96510498587563
579,0,-54.000000000000014
579,1,-77.03489501412437
579,2,-98.5
579,3,-116.93250352560273
579,4,-131.07626093681506
579,5,-139.96739853972707
579,6,-143.0
579,7,-139.96739853972707
579,8,-131.07626093681503
579,9,-116.93250352560273
579,10,-98.5
579,11,-77.03489501412434
579,12,-54.0
579,13,-30.965104985875655
579,14,-9.500000000000007
579,15,8.932503525602726
579,16,23.076260936815032
579,17,31.967398539727085
579,18,35.0
579,19,31.967398539727085
579,20,23.07626093681506
579,21,8.932503525602733
579,22,-9.500000000000007
579,23,-30.96510498587563
580,0,-54.000000000000014
580,1,-77.03489501412437
580,2,-98.5
580,3,-116.93250352560273
580,4,-131.07626093681506
580,5,-139.96739853972707
580,6,-143.0
580,7,-139.96739853972707
580,8,-131.07626093681503
580,9,-116.93250352560273
580,10,-98.5
580,11,-77.03489501412434
580,12,-54.0
580,13,-30.965104985875655
580,14,-9.500000000000007
580,15,8.932503525602726
580,16,23.076260936815032
580,17,31.967398539727085
580,18,35.0
580,19,31.967398539727085
580,20,23.07626093681506
580,21,8.932503525602733
580,22,-9.500000000000007
580,23,-30.96510498587563
581,0,-54.000000000000014
581,1,-77.03489501412437
581,2,-98.5
581,3,-116.93250352560273
581,4,-131.07626093681506
581,5,-139.96739853972707
581,6,-143.0
581,7,-139.96739853972707
581,8,-131.07626093681503
581,9,-116.93250352560273
581,10,-98.5
581,11,-77.03489501412434
581,12,-54.0
581,13,-30.965104985875655
581,14,-9.500000000000007
581,15,8.932503525602726
581,16,23.076260936815032
581,17,31.967398539727085
581,18,35.0
581,19,31.967398539727085
581,20,23.07626093681506
581,21,8.932503525602733
581,22,-9.500000000000007
581,23,-30.96510498587563
582,0,-54.000000000000014
582,1,-77.03489501412437
582,2,-98.5
582,3,-116.93250352560273
582,4,-131.07626093681506
582,5,-139.96739853972707
582,6,-143.0
582,7,-139.96739853972707
582,8,-131.07626093681503
582,9,-116.93250352560273
582,10,-98.5
582,11,-77.03489501412434
582,12,-54.0
582,13,-30.965104985875655
582,14,-9.500000000000007
582,15,8.932503525602726
582,16,23.076260936815032
582,17,31.967398539727085
582,18,35.0
582,19,31.967398539727085
582,20,23.07626093681506
582,21,8.932503525602733
582,22,-9.500000000000007
582,23,-30.96510498587563
583,0,-54.000000000000014
583,1,-77.03489501412437
583,2,-98.5
583,3,-116.93250352560273
583,4,-131.07626093681506
583,5,-139.96739853972707
583,6,-143.0
583,7,-139.96739853972707
583,8,-131.07626093681503
583,9,-116.93250352560273
583,10,-98.5
583,11,-77.03489501412434
583,12,-54.0
583,13,-30.965104985875655
583,14,-9.500000000000007
583,15,8.932503525602726
583,16,23.076260936815032
583,17,31.967398539727085
583,18,35.0
583,19,31.967398539727085
583,20,23.07626093681506
583,21,8.932503525602733
583,22,-9.500000000000007
583,23,-30.96510498587563
584,0,-54.000000000000014
584,1,-77.03489501412437
584,2,-98.5
584,3,-116.93250352560273
584,4,-131.07626093681506
584,5,-139.96739853972707
584,6,-143.0
584,7,-139.96739853972707
584,8,-131.07626093681503
584,9,-116.93250352560273
584,10,-98.5
584,11,-77.03489501412434
584,12,-54.0
584,13,-30.965104985875655
584,14,-9.500000000000007
584,15,8.932503525602726
584,16,23.076260936815032
584,17,31.967398539727085
584,18,35.0
584,19,31.967398539727085
584,20,23.07626093681506
584,21,8.932503525602733
584,22,-9.500000000000007
584,23,-30.96510498587563
585,0,-54.000000000000014
585,1,-77.03489501412437
585,2,-98.5
585,3,-116.93250352560273
585,4,-131.07626093681506
585,5,-139.96739853972707
585,6,-143.0
585,7,-139.96739853972707
585,8,-131.07626093681503
585,9,-116.93250352560273
585,10,-98.5
585,11,-77.03489501412434
585,12,-54.0
585,13,-30.965104985875655
585,14,-9.500000000000007
585,15,8.932503525602726
585,16,23.076260936815032
585,17,31.967398539727085
585,18,35.0
585,19,31.967398539727085
585,20,23.07626093681506
585,21,8.932503525602733
585,22,-9.500000000000007
585,23,-30.96510498587563
586,0,-54.000000000000014
586,1,-77.03489501412437
586,2,-98.5
586,3,-116.93250352560273
586,4,-131.07626093681506
586,5,-139.96739853972707
586,6,-143.0
586,7,-139.96739853972707
586,8,-131.07626093681503
586,9,-116.93250352560273
586,10,-98.5
586,11,-77.03489501412434
586,12,-54.0
586,13,-30.965104985875655
586,14,-9.500000000000007
586,15,8.932503525602726
586,16,23.076260936815032
586,17,31.967398539727085
586,18,35.0
586,19,31.967398539727085
586,20,23.07626093681506
586,21,8.932503525602733
586,22,-9.500000000000007
586,23,-30.96510498587563
587,0,-54.000000000000014
587,1,-77.03489501412437
587,2,-98.5
587,3,-116.93250352560273
587,4,-131.07626093681506
587,5,-139.96739853972707
587,6,-143.0
587,7,-139.96739853972707
587,8,-131.07626093681503
587,9,-116.93250352560273
587,10,-98.5
587,11,-77.03489501412434
587,12,-54.0
587,13,-30.965104985875655
587,14,-9.500000000000007
587,15,8.932503525602726
587,16,23.076260936815032
587,17,31.967398539727085
587,18,35.0
587,19,31.967398539727085
587,20,23.07626093681506
587,21,8.932503525602733
587,22,-9.500000000000007
587,23,-30.96510498587563
588,0,-54.000000000000014
588,1,-77.03489501412437
588,2,-98.5
588,3,-116.93250352560273
588,4,-131.07626093681506
588,5,-139.96739853972707
588,6,-143.0
588,7,-139.96739853972707
588,8,-131.07626093681503
588,9,-116.93250352560273
588,10,-98.5
588,11,-77.03489501412434
588,12,-54.0
588,13,-30.965104985875655
588,14,-9.500000000000007
588,15,8.932503525602726
588,16,23.076260936815032
588,17,31.967398539727085
588,18,35.0
588,19,31.967398539727085
588,20,23.07626093681506
588,21,8.932503525602733
588,22,-9.500000000000007
588,23,-30.96510498587563
589,0,-54.000000000000014
589,1,-77.03489501412437
589,2,-98.5
589,3,-116.93250352560273
589,4,-131.07626093681506
589,5,-139.96739853972707
589,6,-143.0
589,7,-139.96739853972707
589,8,-131.07626093681503
589,9,-116.93250352560273
589,10,-98.5
589,11,-77.03489501412434
589,12,-54.0
589,13,-30.965104985875655
589,14,-9.500000000000007
589,15,8.932503525602726
589,16,23.076260936815032
589,17,31.967398539727085
589,18,35.0
589,19,31.967398539727085
589,20,23.07626093681506
589,21,8.932503525602733
589,22,-9.500000000000007
589,23,-30.96510498587563
590,0,-54.000000000000014
590,1,-77.03489501412437
590,2,-98.5
590,3,-116.93250352560273
590,4,-131.07626093681506
590,5,-139.96739853972707
590,6,-143.0
590,7,-139.96739853972707
590,8,-131.07626093681503
590,9,-116.93250352560273
590,10,-98.5
590,11,-77.03489501412434
590,12,-54.0
590,13,-30.965104985875655
590,14,-9.500000000000007
590,15,8.932503525602726
590,16,23.076260936815032
590,17,31.967398539727085
590,18,35.0
590,19,31.967398539727085
590,20,23.07626093681506
590,21,8.932503525602733
590,22,-9.500000000000007
590,23,-30.96510498587563
591,0,-54.000000000000014
591,1,-77.03489501412437
591,2,-98.5
591,3,-116.93250352560273
591,4,-131.07626093681506
591,5,-139.96739853972707
591,6,-143.0
591,7,-139.96739853972707
591,8,-131.07626093681503
591,9,-116.93250352560273
591,10,-98.5
591,11,-77.03489501412434
591,12,-54.0
591,13,-30.965104985875655
591,14,-9.500000000000007
591,15,8.932503525602726
591,16,23.076260936815032
591,17,31.967398539727085
591,18,35.0
591,19,31.967398539727085
591,20,23.07626093681506
591,21,8.932503525602733
591,22,-9.500000000000007
591,23,-30.96510498587563
592,0,-54.000000000000014
592,1,-77.03489501412437
592,2,-98.5
592,3,-116.93250352560273
592,4,-131.07626093681506
592,5,-139.96739853972707
592,6,-143.0
592,7,-139.96739853972707
592,8,-131.07626093681503
592,9,-116.93250352560273
592,10,-98.5
592,11,-77.03489501412434
592,12,-54.0
592,13,-30.965104985875655
592,14,-9.500000000000007
592,15,8.932503525602726
592,16,23.076260936815032
592,17,31.967398539727085
592,18,35.0
592,19,31.967398539727085
592,20,23.07626093681506
592,21,8.932503525602733
592,22,-9.500000000000007
592,23,-30.96510498587563
593,0,-54.000000000000014
593,1,-77.03489501412437
593,2,-98.5
593,3,-116.93250352560273
593,4,-131.07626093681506
593,5,-139.96739853972707
593,6,-143.0
593,7,-139.96739853972707
593,8,-131.07626093681503
593,9,-116.93250352560273
593,10,-98.5
593,11,-77.03489501412434
593,12,-54.0
593,13,-30.965104985875655
593,14,-9.500000000000007
593,15,8.932503525602726
593,16,23.076260936815032
593,17,31.967398539727085
593,18,35.0
593,19,31.967398539727085
